date,product_id,store_id,stock_on_hand,stock_physical_truth,reorder_point,stockout_flag
2025-04-19,P1007,S02,36,36,48,0
2025-04-20,P1007,S02,0,0,48,0
2025-04-21,P1007,S02,0,0,48,1
2025-04-22,P1007,S02,0,0,48,1
2025-04-23,P1007,S02,84,84,48,0
2025-04-24,P1007,S02,61,61,48,0
2025-04-25,P1007,S02,44,44,48,0
2025-04-26,P1007,S02,21,21,48,0
2025-04-27,P1007,S02,0,0,48,1
2025-04-28,P1007,S02,0,0,48,1
2025-04-29,P1007,S02,89,89,48,0
2025-04-30,P1007,S02,68,68,48,0
2025-05-01,P1007,S02,43,43,48,0
2025-05-02,P1007,S02,18,18,48,0
2025-05-03,P1007,S02,0,0,48,1
2025-05-04,P1007,S02,84,84,48,0
2025-05-05,P1007,S02,45,45,48,0
2025-05-06,P1007,S02,17,17,48,0
2025-05-07,P1007,S02,0,0,48,1
2025-05-08,P1007,S02,0,0,48,1
2025-05-09,P1007,S02,83,83,48,0
2025-05-10,P1007,S02,50,50,48,0
2025-05-11,P1007,S02,15,15,48,0
2025-05-12,P1007,S02,0,0,48,1
2025-05-13,P1007,S02,0,0,48,1
2025-05-14,P1007,S02,90,90,48,0
2025-05-15,P1007,S02,59,59,48,0
2025-05-16,P1007,S02,38,38,48,0
2025-05-17,P1007,S02,6,6,48,0
2025-05-18,P1007,S02,0,0,48,1
2025-05-19,P1007,S02,0,0,48,1
2025-05-20,P1007,S02,0,0,48,1
2025-05-21,P1007,S02,0,0,48,1
2025-05-22,P1007,S02,0,0,48,1
2025-05-23,P1007,S02,80,80,48,0
2025-05-24,P1007,S02,56,56,48,0
2025-05-25,P1007,S02,31,31,48,0
2025-05-26,P1007,S02,7,7,48,0
2025-05-27,P1007,S02,0,0,48,1
2025-05-28,P1007,S02,85,85,48,0
2025-05-29,P1007,S02,68,68,48,0
2025-05-30,P1007,S02,51,51,48,0
2025-05-31,P1007,S02,30,30,48,0
2025-06-01,P1007,S02,0,0,48,1
2025-06-02,P1007,S02,0,0,48,1
2025-06-03,P1007,S02,92,92,48,0
2025-06-04,P1007,S02,71,71,48,0
2025-06-05,P1007,S02,44,44,48,0
2025-06-06,P1007,S02,27,27,48,0
2025-06-07,P1007,S02,2,2,48,0
2025-06-08,P1007,S02,84,84,48,0
2025-06-09,P1007,S02,56,56,48,0
2025-06-10,P1007,S02,31,31,48,0
2025-06-11,P1007,S02,14,14,48,0
2025-06-12,P1007,S02,0,0,48,1
2025-06-13,P1007,S02,0,0,48,1
2025-06-14,P1007,S02,0,0,48,1
2025-06-15,P1007,S02,0,0,48,1
2025-06-16,P1007,S02,0,0,48,1
2025-06-17,P1007,S02,93,93,48,0
2025-06-18,P1007,S02,77,77,48,0
2025-06-19,P1007,S02,57,57,48,0
2025-06-20,P1007,S02,34,34,48,0
2025-06-21,P1007,S02,15,15,48,0
2025-06-22,P1007,S02,0,0,48,1
2025-06-23,P1007,S02,88,88,48,0
2025-06-24,P1007,S02,67,67,48,0
2025-06-25,P1007,S02,52,52,48,0
2025-06-26,P1007,S02,38,38,48,0
2025-06-27,P1007,S02,13,13,48,0
2025-06-28,P1007,S02,0,0,48,1
2025-06-29,P1007,S02,0,0,48,1
2025-01-01,P1008,S02,14,14,17,0
2025-01-02,P1008,S02,10,10,17,0
2025-01-03,P1008,S02,3,3,17,0
2025-01-04,P1008,S02,0,0,17,1
2025-01-05,P1008,S02,0,0,17,1
2025-01-06,P1008,S02,32,32,17,0
2025-01-07,P1008,S02,27,27,17,0
2025-01-08,P1008,S02,17,17,17,0
2025-01-09,P1008,S02,12,12,17,0
2025-01-10,P1008,S02,1,1,17,0
2025-01-11,P1008,S02,33,33,17,0
2025-01-12,P1008,S02,20,20,17,0
2025-01-13,P1008,S02,12,12,17,0
2025-01-14,P1008,S02,8,8,17,0
2025-01-15,P1008,S02,1,1,17,0
2025-01-16,P1008,S02,33,33,17,0
2025-01-17,P1008,S02,20,20,17,0
2025-01-18,P1008,S02,4,4,17,0
2025-01-19,P1008,S02,0,0,17,1
2025-01-20,P1008,S02,0,0,17,1
2025-01-21,P1008,S02,32,32,17,0
2025-01-22,P1008,S02,17,17,17,0
2025-01-23,P1008,S02,11,11,17,0
2025-01-24,P1008,S02,1,1,17,0
2025-01-25,P1008,S02,25,25,17,0
2025-01-26,P1008,S02,15,15,17,0
2025-01-27,P1008,S02,6,6,17,0
2025-01-28,P1008,S02,0,0,17,1
2025-01-29,P1008,S02,35,35,17,0
2025-01-30,P1008,S02,27,27,17,0
2025-01-31,P1008,S02,18,18,17,0
2025-02-01,P1008,S02,4,4,17,0
2025-02-02,P1008,S02,0,0,17,1
2025-02-03,P1008,S02,0,0,17,1
2025-02-04,P1008,S02,0,0,17,1
2025-02-05,P1008,S02,0,0,17,1
2025-02-06,P1008,S02,0,0,17,1
2025-02-07,P1008,S02,0,0,17,1
2025-02-08,P1008,S02,0,0,17,1
2025-02-09,P1008,S02,32,32,17,0
2025-02-10,P1008,S02,25,25,17,0
2025-02-11,P1008,S02,18,18,17,0
2025-02-12,P1008,S02,10,10,17,0
2025-02-13,P1008,S02,3,3,17,0
2025-02-14,P1008,S02,0,0,17,1
2025-02-15,P1008,S02,27,27,17,0
2025-02-16,P1008,S02,14,14,17,0
2025-02-17,P1008,S02,7,7,17,0
2025-02-18,P1008,S02,3,3,17,0
2025-02-19,P1008,S02,39,39,17,0
2025-02-20,P1008,S02,28,28,17,0
2025-02-21,P1008,S02,22,22,17,0
2025-02-22,P1008,S02,14,14,17,0
2025-02-23,P1008,S02,7,7,17,0
2025-02-24,P1008,S02,0,0,17,1
2025-02-25,P1008,S02,0,0,17,1
2025-02-26,P1008,S02,0,0,17,1
2025-02-27,P1008,S02,36,36,17,0
2025-02-28,P1008,S02,32,32,17,0
2025-03-01,P1008,S02,21,21,17,0
2025-03-02,P1008,S02,15,15,17,0
2025-03-03,P1008,S02,12,12,17,0
2025-03-04,P1008,S02,6,6,17,0
2025-03-05,P1008,S02,0,0,17,1
2025-03-06,P1008,S02,0,0,17,1
2025-03-07,P1008,S02,0,0,17,1
2025-03-08,P1008,S02,0,0,17,1
2025-03-09,P1008,S02,28,28,17,0
2025-03-10,P1008,S02,19,19,17,0
2025-03-11,P1008,S02,9,9,17,0
2025-03-12,P1008,S02,0,0,17,1
2025-03-13,P1008,S02,0,0,17,1
2025-03-14,P1008,S02,28,28,17,0
2025-03-15,P1008,S02,20,20,17,0
2025-03-16,P1008,S02,8,8,17,0
2025-03-17,P1008,S02,0,0,17,1
2025-03-18,P1008,S02,0,0,17,1
2025-03-19,P1008,S02,24,24,17,0
2025-03-20,P1008,S02,18,18,17,0
2025-03-21,P1008,S02,3,3,17,0
2025-03-22,P1008,S02,0,0,17,1
2025-03-23,P1008,S02,0,0,17,1
2025-03-24,P1008,S02,35,35,17,0
2025-03-25,P1008,S02,21,21,17,0
2025-03-26,P1008,S02,13,13,17,0
2025-03-27,P1008,S02,3,3,17,0
2025-03-28,P1008,S02,0,0,17,1
2025-03-29,P1008,S02,27,27,17,0
2025-03-30,P1008,S02,16,16,17,0
2025-03-31,P1008,S02,8,8,17,0
2025-04-01,P1008,S02,0,0,17,0
2025-04-02,P1008,S02,33,33,17,0
2025-04-03,P1008,S02,24,24,17,0
2025-04-04,P1008,S02,19,19,17,0
2025-04-05,P1008,S02,8,8,17,0
2025-04-06,P1008,S02,0,0,17,1
2025-04-07,P1008,S02,0,0,17,1
2025-04-08,P1008,S02,0,0,17,1
2025-04-09,P1008,S02,0,0,17,1
2025-04-10,P1008,S02,0,0,17,1
2025-04-11,P1008,S02,0,0,17,1
2025-04-12,P1008,S02,0,0,17,1
2025-04-13,P1008,S02,34,34,17,0
2025-04-14,P1008,S02,22,22,17,0
2025-04-15,P1008,S02,16,16,17,0
2025-04-16,P1008,S02,10,10,17,0
2025-04-17,P1008,S02,0,0,17,1
2025-04-18,P1008,S02,36,36,17,0
2025-04-19,P1008,S02,21,21,17,0
2025-04-20,P1008,S02,10,10,17,0
2025-04-21,P1008,S02,6,6,17,0
2025-04-22,P1008,S02,0,0,17,1
2025-04-23,P1008,S02,0,0,17,1
2025-04-24,P1008,S02,0,0,17,1
2025-04-25,P1008,S02,35,35,17,0
2025-04-26,P1008,S02,24,24,17,0
2025-04-27,P1008,S02,16,16,17,0
2025-04-28,P1008,S02,1,1,17,0
2025-04-29,P1008,S02,0,0,17,1
2025-04-30,P1008,S02,0,0,17,1
2025-05-01,P1008,S02,0,0,17,1
2025-05-02,P1008,S02,29,29,17,0
2025-05-03,P1008,S02,17,17,17,0
2025-05-04,P1008,S02,0,0,17,1
2025-05-05,P1008,S02,0,0,17,1
2025-05-06,P1008,S02,0,0,17,1
2025-05-07,P1008,S02,32,32,17,0
2025-05-08,P1008,S02,22,22,17,0
2025-05-09,P1008,S02,12,12,17,0
2025-05-10,P1008,S02,1,1,17,0
2025-05-11,P1008,S02,0,0,17,1
2025-05-12,P1008,S02,31,31,17,0
2025-05-13,P1008,S02,26,26,17,0
2025-05-14,P1008,S02,14,14,17,0
2025-05-15,P1008,S02,8,8,17,0
2025-05-16,P1008,S02,0,0,17,1
2025-05-17,P1008,S02,0,0,17,1
2025-05-18,P1008,S02,0,0,17,1
2025-05-19,P1008,S02,0,0,17,1
2025-05-20,P1008,S02,0,0,17,1
2025-05-21,P1008,S02,35,35,17,0
2025-05-22,P1008,S02,26,26,17,0
2025-05-23,P1008,S02,10,10,17,0
2025-05-24,P1008,S02,0,0,17,1
2025-05-25,P1008,S02,0,0,17,1
2025-05-26,P1008,S02,29,29,17,0
2025-05-27,P1008,S02,23,23,17,0
2025-05-28,P1008,S02,15,15,17,0
2025-05-29,P1008,S02,6,6,17,0
2025-05-30,P1008,S02,3,3,17,0
2025-05-31,P1008,S02,27,27,17,0
2025-06-01,P1008,S02,17,17,17,0
2025-06-02,P1008,S02,6,6,17,0
2025-06-03,P1008,S02,0,0,17,1
2025-06-04,P1008,S02,34,34,17,0
2025-06-05,P1008,S02,27,27,17,0
2025-06-06,P1008,S02,19,19,17,0
2025-06-07,P1008,S02,11,11,17,0
2025-06-08,P1008,S02,0,0,17,1
2025-06-09,P1008,S02,0,0,17,1
2025-06-10,P1008,S02,0,0,17,1
2025-06-11,P1008,S02,0,0,17,1
2025-06-12,P1008,S02,0,0,17,1
2025-06-13,P1008,S02,0,0,17,1
2025-06-14,P1008,S02,27,27,17,0
2025-06-15,P1008,S02,15,15,17,0
2025-06-16,P1008,S02,10,10,17,0
2025-06-17,P1008,S02,2,2,17,0
2025-06-18,P1008,S02,35,35,17,0
2025-06-19,P1008,S02,30,30,17,0
2025-06-20,P1008,S02,12,12,17,0
2025-06-21,P1008,S02,1,1,17,0
2025-06-22,P1008,S02,0,0,17,1
2025-06-23,P1008,S02,32,32,17,0
2025-06-24,P1008,S02,25,25,17,0
2025-06-25,P1008,S02,13,13,17,0
2025-06-26,P1008,S02,6,6,17,0
2025-06-27,P1008,S02,0,0,17,1
2025-06-28,P1008,S02,31,31,17,0
2025-06-29,P1008,S02,27,27,17,0
2025-01-01,P1009,S02,17,17,13,0
2025-01-02,P1009,S02,10,10,13,0
2025-01-03,P1009,S02,6,6,13,0
2025-01-04,P1009,S02,0,0,13,0
2025-01-05,P1009,S02,0,0,13,1
2025-01-06,P1009,S02,0,0,13,1
2025-01-07,P1009,S02,25,25,13,0
2025-01-08,P1009,S02,24,24,13,0
2025-01-09,P1009,S02,17,17,13,0
2025-01-10,P1009,S02,11,11,13,0
2025-01-11,P1009,S02,0,0,13,1
2025-01-12,P1009,S02,0,0,13,1
2025-01-13,P1009,S02,0,0,13,1
2025-01-14,P1009,S02,0,0,13,1
2025-01-15,P1009,S02,0,0,13,1
2025-01-16,P1009,S02,24,24,13,0
2025-01-17,P1009,S02,19,19,13,0
2025-01-18,P1009,S02,11,11,13,0
2025-01-19,P1009,S02,0,0,13,0
2025-01-20,P1009,S02,0,0,13,1
2025-01-21,P1009,S02,0,0,13,1
2025-01-22,P1009,S02,0,0,13,1
2025-01-23,P1009,S02,23,23,13,0
2025-01-24,P1009,S02,16,16,13,0
2025-01-25,P1009,S02,10,10,13,0
2025-01-26,P1009,S02,1,1,13,0
2025-01-27,P1009,S02,0,0,13,1
2025-01-28,P1009,S02,26,26,13,0
2025-01-29,P1009,S02,20,20,13,0
2025-01-30,P1009,S02,12,12,13,0
2025-01-31,P1009,S02,2,2,13,0
2025-02-01,P1009,S02,0,0,13,1
2025-02-02,P1009,S02,18,18,13,0
2025-02-03,P1009,S02,10,10,13,0
2025-02-04,P1009,S02,5,5,13,0
2025-02-05,P1009,S02,0,0,13,1
2025-02-06,P1009,S02,0,0,13,1
2025-02-07,P1009,S02,28,28,13,0
2025-02-08,P1009,S02,14,14,13,0
2025-02-09,P1009,S02,3,3,13,0
2025-02-10,P1009,S02,0,0,13,1
2025-02-11,P1009,S02,0,0,13,1
2025-02-12,P1009,S02,0,0,13,1
2025-02-13,P1009,S02,0,0,13,1
2025-02-14,P1009,S02,25,25,13,0
2025-02-15,P1009,S02,16,16,13,0
2025-02-16,P1009,S02,3,3,13,0
2025-02-17,P1009,S02,0,0,13,1
2025-02-18,P1009,S02,0,0,13,1
2025-02-19,P1009,S02,22,22,13,0
2025-02-20,P1009,S02,19,19,13,0
2025-02-21,P1009,S02,14,14,13,0
2025-02-22,P1009,S02,4,4,13,0
2025-02-23,P1009,S02,0,0,13,1
2025-02-24,P1009,S02,0,0,13,1
2025-02-25,P1009,S02,0,0,13,1
2025-02-26,P1009,S02,0,0,13,1
2025-02-27,P1009,S02,0,0,13,1
2025-02-28,P1009,S02,0,0,13,1
2025-03-01,P1009,S02,0,0,13,1
2025-03-02,P1009,S02,22,20,13,0
2025-03-03,P1009,S02,19,19,13,0
2025-03-04,P1009,S02,13,13,13,0
2025-03-05,P1009,S02,11,11,13,0
2025-03-06,P1009,S02,1,1,13,0
2025-03-07,P1009,S02,23,23,13,0
2025-03-08,P1009,S02,15,15,13,0
2025-03-09,P1009,S02,7,7,13,0
2025-03-10,P1009,S02,3,3,13,0
2025-03-11,P1009,S02,0,0,13,1
2025-03-12,P1009,S02,0,0,13,1
2025-03-13,P1009,S02,0,0,13,1
2025-03-14,P1009,S02,0,0,13,1
2025-03-15,P1009,S02,23,23,13,0
2025-03-16,P1009,S02,16,16,13,0
2025-03-17,P1009,S02,5,5,13,0
2025-03-18,P1009,S02,0,0,13,1
2025-03-19,P1009,S02,0,0,13,1
2025-03-20,P1009,S02,19,19,13,0
2025-03-21,P1009,S02,4,4,13,0
2025-03-22,P1009,S02,0,0,13,1
2025-03-23,P1009,S02,0,0,13,1
2025-03-24,P1009,S02,0,0,13,1
2025-03-25,P1009,S02,0,0,13,1
2025-03-26,P1009,S02,0,0,13,1
2025-03-27,P1009,S02,29,29,13,0
2025-03-28,P1009,S02,24,24,13,0
2025-03-29,P1009,S02,19,19,13,0
2025-03-30,P1009,S02,9,9,13,0
2025-03-31,P1009,S02,2,2,13,0
2025-04-01,P1009,S02,0,0,13,1
2025-04-02,P1009,S02,0,0,13,1
2025-04-03,P1009,S02,0,0,13,1
2025-04-04,P1009,S02,0,0,13,1
2025-04-05,P1009,S02,0,0,13,1
2025-04-06,P1009,S02,20,20,13,0
2025-04-07,P1009,S02,17,17,13,0
2025-04-08,P1009,S02,12,12,13,0
2025-04-09,P1009,S02,7,7,13,0
2025-04-10,P1009,S02,4,4,13,0
2025-04-11,P1009,S02,0,0,13,1
2025-04-12,P1009,S02,21,21,13,0
2025-04-13,P1009,S02,15,15,13,0
2025-04-14,P1009,S02,8,8,13,0
2025-04-15,P1009,S02,4,4,13,0
2025-04-16,P1009,S02,0,0,13,1
2025-04-17,P1009,S02,23,23,13,0
2025-04-18,P1009,S02,17,17,13,0
2025-04-19,P1009,S02,11,11,13,0
2025-04-20,P1009,S02,6,6,13,0
2025-04-21,P1009,S02,1,1,13,0
2025-04-22,P1009,S02,0,0,13,1
2025-04-23,P1009,S02,0,0,13,1
2025-04-24,P1009,S02,25,25,13,0
2025-04-25,P1009,S02,17,17,13,0
2025-04-26,P1009,S02,12,12,13,0
2025-04-27,P1009,S02,0,0,13,1
2025-04-28,P1009,S02,0,0,13,1
2025-04-29,P1009,S02,22,22,13,0
2025-04-30,P1009,S02,16,16,13,0
2025-05-01,P1009,S02,11,11,13,0
2025-05-02,P1009,S02,5,5,13,0
2025-05-03,P1009,S02,0,0,13,1
2025-05-04,P1009,S02,17,17,13,0
2025-05-05,P1009,S02,8,8,13,0
2025-05-06,P1009,S02,0,0,13,0
2025-05-07,P1009,S02,0,0,13,1
2025-05-08,P1009,S02,24,24,13,0
2025-05-09,P1009,S02,11,11,13,0
2025-05-10,P1009,S02,5,5,13,0
2025-05-11,P1009,S02,2,2,13,0
2025-05-12,P1009,S02,23,23,13,0
2025-05-13,P1009,S02,17,17,13,0
2025-05-14,P1009,S02,8,8,13,0
2025-05-15,P1009,S02,0,0,13,1
2025-05-16,P1009,S02,0,0,13,1
2025-05-17,P1009,S02,23,23,13,0
2025-05-18,P1009,S02,15,15,13,0
2025-05-19,P1009,S02,13,13,13,0
2025-05-20,P1009,S02,7,7,13,0
2025-05-21,P1009,S02,2,2,13,0
2025-05-22,P1009,S02,23,23,13,0
2025-05-23,P1009,S02,19,19,13,0
2025-05-24,P1009,S02,11,11,13,0
2025-05-25,P1009,S02,7,7,13,0
2025-05-26,P1009,S02,2,2,13,0
2025-05-27,P1009,S02,0,0,13,1
2025-05-28,P1009,S02,0,0,13,1
2025-05-29,P1009,S02,0,0,13,1
2025-05-30,P1009,S02,0,0,13,1
2025-05-31,P1009,S02,0,0,13,1
2025-06-01,P1009,S02,22,22,13,0
2025-06-02,P1009,S02,17,17,13,0
2025-06-03,P1009,S02,13,13,13,0
2025-06-04,P1009,S02,3,3,13,0
2025-06-05,P1009,S02,0,0,13,0
2025-06-06,P1009,S02,0,0,13,1
2025-06-07,P1009,S02,0,0,13,1
2025-06-08,P1009,S02,0,0,13,1
2025-06-09,P1009,S02,0,0,13,1
2025-06-10,P1009,S02,21,21,13,0
2025-06-11,P1009,S02,14,14,13,0
2025-06-12,P1009,S02,5,5,13,0
2025-06-13,P1009,S02,0,0,13,1
2025-06-14,P1009,S02,0,0,13,1
2025-06-15,P1009,S02,0,0,13,1
2025-06-16,P1009,S02,0,0,13,1
2025-06-17,P1009,S02,0,0,13,1
2025-06-18,P1009,S02,23,23,13,0
2025-06-19,P1009,S02,13,13,13,0
2025-06-20,P1009,S02,4,4,13,0
2025-06-21,P1009,S02,0,0,13,1
2025-06-22,P1009,S02,0,0,13,1
2025-06-23,P1009,S02,0,0,13,1
2025-06-24,P1009,S02,0,0,13,1
2025-06-25,P1009,S02,23,23,13,0
2025-06-26,P1009,S02,18,18,13,0
2025-06-27,P1009,S02,15,15,13,0
2025-06-28,P1009,S02,8,8,13,0
2025-06-29,P1009,S02,3,3,13,0
